,Alabama,Alaska,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,District of Columbia,Florida,Georgia,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Ohio,Oklahoma,Oregon,Pennsylvania,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virginia,Washington,West Virginia,Wisconsin,Wyoming
2018-05-31,120522.23809523809,304597.0,214857.9090909091,97513.75,437999.4117647059,365835.8823529412,272724.2,235246.5,414566.0,209490.2068965517,127940.94594594595,567709.25,241545.0,109504.25925925926,122902.0,140447.2380952381,117828.25,120764.05,135957.88235294117,193670.5,223082.83333333334,381403.14285714284,138847.51515151514,183958.25,104617.47619047618,126618.24,265931.5714285714,146319.16666666666,288973.3333333333,221119.33333333334,236321.75,165114.4705882353,149759.76923076922,159009.0,212126.125,118458.35555555555,96913.04761904762,274099.25,141433.20588235295,305565.0,155047.2,182894.0,136306.26923076922,136060.7794117647,323461.6,223772.75,179741.41666666666,288031.25,96166.09090909091,161109.54166666666,271253.22222222225
2018-06-30,121027.52380952382,305123.75,216063.45454545456,97830.65,440419.76470588235,367791.29411764705,273405.2,235522.0,416294.0,210666.72413793104,128623.51351351352,569049.0,244043.46153846153,109721.0,123556.47222222222,140697.95238095237,118217.3,121230.1,136086.88235294117,194614.5,223480.33333333334,383092.28571428574,139570.54545454544,184574.35,105017.09523809524,127222.44,268034.28571428574,147126.5,292513.3333333333,222268.0,236800.0,165526.17647058822,150462.34615384616,159693.4871794872,211860.875,119050.6888888889,97219.90476190476,275807.8,141936.61764705883,306172.0,155688.06666666668,183790.9090909091,137175.76923076922,136661.70588235295,325541.1,224422.75,180172.75,290155.15,96256.45454545454,161946.625,271912.55555555556
2018-07-31,121581.42857142857,305170.25,217181.18181818182,98136.25,442589.29411764705,369596.0,273871.8,235960.0,417707.0,211633.0,129246.2972972973,571151.5,246405.84615384616,109906.96296296296,124281.02777777778,140900.14285714287,118388.75,121683.05,136271.70588235295,195827.25,223568.33333333334,385078.5714285714,140335.33333333334,185036.45,105346.0,127840.2,269915.14285714284,147793.08333333334,295237.77777777775,223046.66666666666,237515.5,165870.82352941178,151215.0,160328.15384615384,211618.375,119576.53333333334,97517.09523809524,277492.95,142375.38235294117,307494.0,156256.46666666667,184766.0909090909,138107.96153846153,137161.41176470587,327360.4,225630.5,180568.5,292152.25,96341.63636363637,162700.58333333334,272738.3333333333
2018-08-31,122155.19047619047,304970.25,218362.54545454544,98437.6,443590.0882352941,371141.64705882355,274417.6,236208.5,418215.0,212525.93103448275,129759.97297297297,573440.0,248539.38461538462,110090.92592592593,124973.08333333333,141070.95238095237,118529.05,122065.8,136505.11764705883,196955.0,223439.5,386857.0,141138.66666666666,185680.15,105735.52380952382,128376.44,270900.4285714286,148380.08333333334,297799.22222222225,224026.0,238437.75,166364.64705882352,151881.23076923078,160975.89743589744,211460.125,120047.93333333333,97773.42857142857,278985.45,142679.82352941178,309252.0,156925.8,185517.0909090909,138903.92307692306,137543.92647058822,329480.5,226706.75,180910.33333333334,293878.25,96407.63636363637,163272.16666666666,273546.1111111111
2018-09-30,122703.14285714286,304836.75,219453.0,98767.95,443705.76470588235,372696.64705882355,274443.2,236709.0,418491.0,213468.89655172414,130261.45945945945,575461.0,250248.6923076923,110284.22222222222,125590.55555555556,141431.7619047619,118752.3,122377.3,136688.88235294117,197784.5,223524.66666666666,387856.14285714284,141744.48484848486,186264.2,106062.04761904762,128733.16,271772.85714285716,148961.66666666666,299481.44444444444,224902.0,239344.75,167180.23529411765,152576.07692307694,161572.76923076922,211485.0,120518.73333333334,98028.47619047618,280372.9,143020.17647058822,310690.0,157546.73333333334,186407.9090909091,139601.11538461538,137914.26470588235,331405.5,227552.25,181235.25,295685.25,96539.81818181818,163923.83333333334,274535.0
2018-10-31,123221.14285714286,305015.0,220534.81818181818,99065.5,443678.4411764706,374240.8823529412,274614.4,237322.0,418832.0,214431.2068965517,130734.51351351352,576616.5,252287.46153846153,110497.88888888889,126109.11111111111,141740.7619047619,119137.4,122665.9,136966.9411764706,198477.5,223589.66666666666,388638.0,142380.87878787878,186999.95,106483.09523809524,129034.24,272733.71428571426,149542.91666666666,301070.8888888889,225779.5,240230.25,168057.70588235295,153198.07692307694,162182.66666666666,211421.25,121012.51111111112,98267.76190476191,281560.15,143391.4411764706,311443.0,158192.06666666668,187329.45454545456,140231.1923076923,138402.54411764705,333924.3,227981.5,181679.16666666666,297325.85,96651.27272727272,164600.66666666666,275354.44444444444
2018-11-30,123732.04761904762,305549.0,221690.18181818182,99468.15,443737.6176470588,376192.35294117645,274519.8,238480.0,419209.0,215337.24137931035,131435.45945945947,578114.75,254638.76923076922,110737.14814814815,126696.41666666667,142071.57142857142,119557.65,122984.5,137276.70588235295,198970.75,224107.33333333334,389500.5714285714,142926.66666666666,187811.65,106832.95238095238,129339.04,274199.4285714286,150372.83333333334,302366.8888888889,226382.5,240755.25,169169.82352941178,153808.11538461538,162833.66666666666,211581.5,121622.42222222222,98353.61904761905,282985.25,143890.32352941178,311320.0,158851.13333333333,188108.27272727274,140876.42307692306,138942.04411764705,336646.8,228471.0,182478.91666666666,298993.35,96963.36363636363,165340.70833333334,276338.6666666667
2018-12-31,124183.0,306222.75,222743.18181818182,99895.9,443491.67647058825,377846.0588235294,274866.6,239641.0,420427.0,216349.41379310345,132235.2162162162,579110.5,256886.0,111023.11111111111,127338.61111111111,142372.0,119841.2,123343.5,137560.11764705883,199692.25,224551.83333333334,390257.5714285714,143521.30303030304,188526.4,107172.71428571429,129741.68,275495.85714285716,151240.41666666666,303924.77777777775,227068.83333333334,240924.75,170188.11764705883,154289.76923076922,163469.7435897436,211868.0,122302.84444444445,98296.85714285714,283916.25,144399.79411764705,311552.0,159480.33333333334,188834.18181818182,141464.61538461538,139487.66176470587,339250.3,228999.75,183362.58333333334,300471.55,97289.81818181818,166034.08333333334,277169.1111111111
2019-01-31,124602.76190476191,307056.75,223701.27272727274,100350.2,442607.0294117647,379195.35294117645,274730.6,240718.5,422008.0,217153.3448275862,133069.83783783784,581327.0,258926.46153846153,111319.5925925926,128082.97222222222,142765.0,120168.2,123840.4,137684.29411764705,199864.25,224936.16666666666,390591.85714285716,144109.18181818182,189125.5,107409.57142857143,130179.6,276889.85714285716,152214.66666666666,305052.3333333333,227727.16666666666,241491.75,171148.82352941178,154798.46153846153,164188.61538461538,212446.375,122959.62222222223,98267.52380952382,284956.7,144927.17647058822,312081.0,160050.6,189450.9090909091,142076.42307692306,139943.1911764706,341332.6,229636.75,184246.58333333334,302217.35,97639.45454545454,166714.54166666666,278090.22222222225
2019-02-28,125012.71428571429,308775.5,224540.0909090909,100677.75,441803.0294117647,380438.64705882355,275328.8,240718.0,423877.0,218001.58620689655,133682.02702702704,582964.25,260622.46153846153,111558.66666666667,128755.80555555556,143267.47619047618,120527.2,124490.5,137694.64705882352,200137.75,225118.5,390235.28571428574,144771.48484848486,189776.15,107763.66666666667,130632.52,278410.0,152930.41666666666,305926.6666666667,228320.66666666666,242009.75,171933.17647058822,155274.6923076923,164835.66666666666,212938.875,123589.22222222222,98539.57142857143,285637.35,145450.58823529413,312277.0,160538.8,189902.81818181818,142522.8076923077,140507.91176470587,342995.0,230887.25,184949.83333333334,303879.6,97926.54545454546,167514.625,279149.3333333333
2019-03-31,125459.76190476191,310536.25,225372.0,100998.55,441088.4411764706,381527.17647058825,275875.8,240684.5,425251.0,218484.58620689655,134214.48648648648,584755.5,262646.0,111804.55555555556,129427.44444444444,143746.90476190476,120925.7,125089.4,137810.0,199903.25,225283.33333333334,390429.5714285714,145474.84848484848,190421.45,108177.38095238095,131129.96,279774.28571428574,153616.33333333334,306607.1111111111,228863.83333333334,243092.5,172536.23529411765,155946.3076923077,165499.6923076923,213429.625,124234.42222222222,98922.66666666667,286569.4,145836.20588235295,312887.0,160993.26666666666,190261.54545454544,143053.34615384616,141053.60294117648,344545.7,232177.5,185688.58333333334,305479.95,98279.09090909091,168302.0,280697.0
2019-04-30,125910.33333333333,312876.25,226106.0909090909,101326.35,441680.0294117647,382668.4117647059,276771.0,240989.5,426145.0,219096.72413793104,134658.5945945946,584717.0,264400.46153846156,112014.55555555556,130014.75,144196.47619047618,121245.9,125700.35,138043.0,200434.0,225793.83333333334,391268.85714285716,146108.27272727274,191130.45,108683.71428571429,131645.84,281035.71428571426,154284.66666666666,307249.8888888889,229464.0,243577.0,173310.82352941178,156441.88461538462,166159.97435897434,213866.625,124869.35555555555,99292.47619047618,287178.5,146284.76470588235,313645.0,161428.8,190625.18181818182,143563.88461538462,141617.86764705883,345581.6,233013.25,186429.58333333334,306927.2,98641.0,169167.25,282385.77777777775
2019-05-31,126313.0,313949.0,227167.27272727274,101725.25,442665.0,383658.23529411765,277538.0,241876.0,427201.0,219489.75862068965,135097.86486486485,584903.5,266212.76923076925,112332.77777777778,130646.08333333333,144574.7142857143,121549.15,126291.75,138473.0588235294,200843.25,226325.66666666666,392913.85714285716,146768.18181818182,191818.4,109086.76190476191,132243.4,281990.5714285714,154982.25,308108.0,230658.33333333334,244410.5,174409.0588235294,156973.1923076923,166856.41025641025,214412.625,125409.44444444444,99650.38095238095,288145.75,146738.17647058822,314546.0,161769.33333333334,191301.18181818182,144181.34615384616,142138.54411764705,346872.0,233591.75,187049.58333333334,308609.25,98966.45454545454,169928.29166666666,284352.3333333333
2019-06-30,126708.33333333333,314915.0,228412.72727272726,102102.8,443981.76470588235,384750.9411764706,277465.0,242869.5,428141.0,220035.5172413793,135581.94594594595,585922.75,267746.46153846156,112633.70370370371,131290.94444444444,144999.47619047618,121870.7,126904.0,138794.9411764706,201933.25,226918.5,394487.14285714284,147429.9696969697,192562.35,109449.66666666667,132757.0,283399.0,155612.33333333334,308851.1111111111,231729.83333333334,244365.75,175457.23529411765,157285.3076923077,167531.71794871794,215030.0,125925.13333333333,100097.80952380953,289369.6,147318.88235294117,315309.0,162132.86666666667,192009.63636363635,144741.84615384616,142602.32352941178,348451.5,234127.0,187677.58333333334,310472.2,99275.36363636363,170732.125,286285.0
2019-07-31,127105.09523809524,315430.75,229717.36363636365,102417.2,443979.0294117647,385711.64705882355,276939.6,243536.0,428561.0,220598.1379310345,136067.8918918919,588121.5,269196.92307692306,112915.11111111111,131888.33333333334,145389.52380952382,122314.65,127449.6,138997.76470588235,202724.25,227216.16666666666,394908.0,148074.0303030303,193363.45,109747.71428571429,133201.12,284355.0,156228.41666666666,309349.22222222225,232837.5,244482.25,176491.88235294117,157540.03846153847,168072.87179487178,215746.875,126461.11111111111,100565.09523809524,290512.6,147827.85294117648,315797.0,162599.73333333334,192638.72727272726,145306.61538461538,143063.64705882352,349788.8,234699.25,188276.16666666666,312052.9,99559.27272727272,171422.875,288111.6666666667
2019-08-31,127524.28571428571,316471.75,230780.0909090909,102691.8,443703.0294117647,386725.0588235294,276027.4,244316.0,429105.0,221157.1724137931,136559.16216216216,590197.5,270875.6923076923,113072.14814814815,132479.05555555556,145772.7142857143,122729.9,127904.05,139019.58823529413,203617.75,227649.83333333334,394952.4285714286,148645.15151515152,194047.5,110016.47619047618,133588.2,286059.85714285716,156784.0,309624.0,233258.5,244287.75,177280.23529411765,157709.1923076923,168616.5128205128,216418.5,127030.3111111111,100955.23809523809,291606.3,148343.79411764705,316548.0,163098.0,193073.72727272726,146001.84615384616,143519.07352941178,350923.8,235225.75,188951.16666666666,313466.7,99835.63636363637,172154.04166666666,289737.6666666667
2019-09-30,127907.57142857143,317253.25,231713.18181818182,102998.2,443783.3823529412,387739.29411764705,275815.0,245040.5,429942.0,221667.24137931035,136999.4054054054,591800.0,272639.07692307694,113233.07407407407,133050.47222222222,146093.09523809524,123096.75,128391.55,139104.64705882352,204671.25,227948.33333333334,395168.71428571426,149259.51515151514,194772.15,110307.04761904762,134043.36,287205.0,157334.33333333334,309950.1111111111,233904.16666666666,244850.0,178021.76470588235,157951.53846153847,169178.33333333334,217080.5,127603.35555555555,101294.47619047618,292529.65,148832.5294117647,317304.0,163575.93333333332,193475.72727272726,146765.5,144063.2205882353,352149.7,235802.0,189613.91666666666,314966.6,100052.18181818182,172890.79166666666,291239.77777777775
2019-10-31,128360.80952380953,317891.75,232768.27272727274,103360.05,444822.1176470588,388645.17647058825,275975.0,245622.0,431409.0,222256.27586206896,137459.0810810811,593667.0,274248.92307692306,113416.85185185185,133680.75,146453.7142857143,123390.7,128919.4,139250.9411764706,205994.75,228269.33333333334,396207.5714285714,149864.0606060606,195401.1,110530.95238095238,134590.84,288685.28571428574,157911.0,310735.44444444444,234654.66666666666,245305.0,178699.64705882352,158328.46153846153,169797.64102564103,217827.0,128140.75555555556,101629.04761904762,293761.9,149368.35294117648,318510.0,164015.66666666666,193960.45454545456,147547.57692307694,144530.33823529413,353249.8,236300.5,190199.83333333334,316689.35,100320.90909090909,173721.20833333334,292665.1111111111
2019-11-30,128886.52380952382,318342.75,233726.0,103623.4,445833.73529411765,389184.1176470588,276232.4,245878.5,432904.0,222901.5172413793,137692.9189189189,594916.25,275614.6923076923,113538.18518518518,134246.33333333334,146779.2857142857,123568.6,129350.0,139298.5294117647,207466.25,228243.83333333334,397048.5714285714,150459.0909090909,195881.45,110832.90476190476,135101.88,289685.5714285714,158210.25,311564.44444444444,235635.33333333334,245979.0,179234.23529411765,158686.38461538462,170368.15384615384,218236.25,128571.24444444444,102136.09523809524,294794.35,149792.5588235294,319999.0,164397.06666666668,194472.81818181818,148301.0,144866.9411764706,354312.5,236861.25,190441.25,318447.7,100408.36363636363,174466.70833333334,293891.55555555556
2019-12-31,129445.23809523809,318887.0,234935.45454545456,103838.65,447067.9705882353,389707.82352941175,276453.4,246266.5,434143.0,223512.9655172414,137875.37837837837,596740.25,276910.23076923075,113636.14814814815,134740.86111111112,147105.2380952381,123847.75,129725.25,139468.76470588235,208833.0,228400.5,397967.85714285716,150987.27272727274,196335.75,111149.47619047618,135543.48,290985.14285714284,158444.83333333334,312241.1111111111,236627.33333333334,246921.5,179862.23529411765,159178.26923076922,170920.87179487178,218587.875,128912.33333333333,102726.95238095238,296137.2,150233.0588235294,321141.0,164819.86666666667,194990.54545454544,149115.53846153847,145099.25,355251.3,237403.5,190618.0,320208.7,100484.90909090909,175197.5,295153.77777777775
